Id,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,SecFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
492,GasA,TA,Y,FuseA,958,620,0,1578,1,0,1,0,3,1,Fa,5,Typ,2,TA,0,NA,MnPrv,NA,0,8,2006,WD,Normal,133000
493,GasA,Gd,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,TA,8,Typ,0,NA,0,NA,NA,NA,0,5,2006,New,Partial,172785
494,GasA,TA,Y,FuseA,1269,0,0,1269,0,0,1,1,3,1,TA,6,Typ,1,Fa,0,NA,NA,NA,0,6,2008,WD,Normal,155000
495,GasA,Gd,Y,FuseA,886,0,0,886,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,12,2009,WD,Normal,91300
496,GasA,TA,N,FuseA,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,GdWo,NA,0,11,2009,WD,Abnorml,34900
497,GasA,Ex,Y,SBrkr,3228,0,0,3228,1,0,3,0,4,1,Gd,10,Typ,1,Gd,0,NA,NA,NA,0,5,2007,WD,Normal,430000
498,GasA,Ex,Y,SBrkr,1133,687,0,1820,1,0,2,0,4,1,TA,8,Typ,0,NA,0,NA,GdPrv,NA,0,6,2008,WD,Normal,184000
499,GasA,Ex,Y,SBrkr,899,0,0,899,0,0,1,0,3,1,Gd,5,Typ,0,NA,0,NA,MnPrv,NA,0,6,2009,WD,Normal,130000
500,GasA,Fa,Y,SBrkr,912,0,0,912,0,1,1,0,2,1,TA,5,Typ,0,NA,0,NA,MnWw,Shed,480,6,2007,WD,Normal,120000
501,GasA,TA,Y,SBrkr,672,546,0,1218,0,0,1,1,3,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,5,2007,WD,Normal,113000
502,GasA,Gd,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,2,2008,WD,Normal,226700
503,GasA,Ex,Y,SBrkr,1214,0,0,1214,1,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,GdPrv,Shed,400,4,2007,WD,Normal,140000
504,GasA,TA,Y,SBrkr,1801,0,0,1801,1,0,2,0,1,1,TA,6,Typ,2,TA,0,NA,GdWo,NA,0,3,2010,WD,Normal,289000
505,GasA,TA,Y,SBrkr,855,467,0,1322,0,1,2,1,3,1,TA,6,Typ,1,Fa,0,NA,NA,NA,0,6,2009,WD,Normal,147000
506,GasA,Gd,Y,SBrkr,960,1000,0,1960,0,0,2,0,4,2,TA,10,Typ,0,NA,0,NA,NA,NA,0,7,2009,COD,Normal,124500
507,GasA,Ex,Y,SBrkr,1065,846,0,1911,0,0,2,1,3,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,9,2006,WD,Normal,215000
508,GasA,Ex,Y,SBrkr,1218,0,0,1218,0,0,2,0,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,9,2009,New,Partial,208300
509,GasA,Ex,Y,SBrkr,689,689,0,1378,0,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,10,2008,WD,Normal,161000
510,GasA,Ex,Y,SBrkr,1041,0,0,1041,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,7,2009,WD,Normal,124500
511,GasA,Ex,Y,SBrkr,1363,0,0,1363,1,0,1,0,2,1,TA,6,Min1,2,TA,0,NA,NA,Shed,2000,6,2009,WD,Normal,164900
512,GasA,Ex,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,3,2006,New,Partial,202665
513,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,129900
514,GasA,TA,Y,SBrkr,1080,0,0,1080,0,0,1,1,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,6,2007,WD,Normal,134000
515,Grav,Fa,N,SBrkr,789,0,0,789,0,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,6,2007,WD,Normal,96500
516,GasA,Ex,Y,SBrkr,2020,0,0,2020,1,0,2,1,3,1,Ex,9,Typ,1,Gd,0,NA,NA,NA,0,9,2009,New,Partial,402861
517,GasA,TA,Y,SBrkr,1378,741,0,2119,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,GdPrv,NA,0,8,2009,COD,Abnorml,158000
518,GasA,Ex,Y,SBrkr,1277,1067,0,2344,0,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,7,2009,WD,Normal,265000
519,GasA,Ex,Y,SBrkr,882,914,0,1796,1,0,2,1,3,1,TA,7,Typ,0,NA,0,NA,MnPrv,NA,0,5,2007,WD,Normal,211000
520,GasA,Ex,Y,SBrkr,1276,804,0,2080,0,0,1,1,3,1,Gd,9,Typ,2,Gd,0,NA,MnPrv,NA,0,6,2009,WD,Normal,234000
521,GasA,TA,N,FuseA,694,600,0,1294,0,0,2,0,3,2,TA,7,Typ,0,NA,0,NA,NA,NA,0,8,2008,WD,Normal,106250
522,GasA,Ex,Y,FuseA,1244,0,0,1244,0,0,1,1,3,1,TA,6,Typ,2,Gd,0,NA,NA,NA,0,5,2007,WD,Normal,150000
523,GasA,Ex,Y,SBrkr,1004,660,0,1664,0,0,2,0,3,1,TA,7,Typ,2,Gd,0,NA,NA,NA,0,10,2006,WD,Normal,159000
524,GasA,Ex,Y,SBrkr,3138,1538,0,4676,1,0,3,1,3,1,Ex,11,Typ,1,Gd,0,NA,NA,NA,0,10,2007,New,Partial,184750
525,GasA,Ex,Y,SBrkr,1383,1015,0,2398,1,0,2,1,3,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,8,2007,WD,Normal,315750
526,GasA,Ex,Y,SBrkr,1266,0,0,1266,0,0,2,0,3,1,Gd,6,Typ,1,TA,0,NA,NA,NA,0,4,2006,WD,Normal,176000
527,GasA,TA,Y,SBrkr,928,0,0,928,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,6,2007,WD,Normal,132000
528,GasA,Ex,Y,SBrkr,1476,1237,0,2713,1,0,2,1,3,1,Ex,11,Typ,1,Gd,0,NA,NA,NA,0,11,2008,New,Partial,446261
529,GasA,Ex,Y,SBrkr,605,0,0,605,1,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,86000
530,GasA,TA,Y,SBrkr,2515,0,0,2515,1,0,3,0,4,2,TA,9,Maj1,2,TA,0,NA,NA,NA,0,3,2007,WD,Alloca,200624
531,GasA,Ex,Y,SBrkr,1509,0,0,1509,1,0,2,0,3,1,Gd,5,Typ,1,Fa,0,NA,NA,NA,0,8,2008,WD,Abnorml,175000
532,GasA,Ex,Y,SBrkr,751,611,0,1362,0,0,2,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,6,2008,WD,Normal,128000
533,GasA,Ex,Y,SBrkr,827,0,0,827,0,0,1,0,2,1,TA,5,Mod,1,Po,0,NA,NA,NA,0,4,2010,WD,Normal,107500
534,GasA,Fa,N,FuseF,334,0,0,334,0,0,1,0,1,1,Fa,2,Typ,0,NA,0,NA,NA,NA,0,1,2007,WD,Normal,39300
535,GasA,Ex,Y,SBrkr,707,707,0,1414,0,0,2,1,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,10,2006,WD,Normal,178000
536,GasA,TA,Y,SBrkr,820,527,0,1347,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,1,2008,WD,Normal,107500
537,GasA,Ex,Y,SBrkr,880,844,0,1724,0,0,2,1,3,1,Gd,8,Typ,0,NA,0,NA,NA,NA,0,7,2008,WD,Normal,188000
538,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,MnWw,NA,0,4,2008,COD,Normal,111250
539,GasA,TA,Y,SBrkr,1159,0,0,1159,0,0,1,1,3,1,TA,7,Typ,1,Fa,0,NA,NA,NA,0,7,2006,WD,Normal,158000
540,GasA,Ex,Y,SBrkr,1601,0,0,1601,1,0,2,0,3,1,Gd,6,Typ,1,TA,0,NA,MnPrv,Shed,2000,5,2010,WD,Normal,272000
541,GasA,Ex,Y,SBrkr,1838,0,0,1838,1,0,2,0,2,1,Ex,8,Typ,1,Gd,0,NA,NA,NA,0,3,2009,WD,Normal,315000
542,GasA,Ex,Y,SBrkr,997,1288,0,2285,0,0,2,1,4,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,6,2007,WD,Normal,248000
543,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,7,Maj1,1,TA,0,NA,NA,NA,0,6,2009,WD,Normal,213250
544,GasA,Ex,Y,SBrkr,767,0,0,767,1,0,1,0,1,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,6,2007,WD,Normal,133000
545,GasA,Ex,Y,SBrkr,664,832,0,1496,1,0,2,1,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,9,2006,New,Partial,179665
546,GasA,Gd,Y,SBrkr,1377,806,0,2183,0,0,2,1,4,1,Gd,9,Typ,0,NA,0,NA,NA,NA,0,2,2006,WD,Normal,229000
547,GasA,Ex,Y,FuseA,915,720,0,1635,0,0,1,1,3,1,TA,6,Typ,1,Gd,0,NA,NA,NA,0,5,2007,WD,Normal,210000
548,GasA,Ex,Y,SBrkr,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,4,2007,WD,Normal,129500
549,GasA,TA,Y,SBrkr,825,0,0,825,1,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,MnPrv,NA,0,6,2008,WD,Normal,125000
550,GasA,Ex,Y,SBrkr,912,1182,0,2094,0,0,2,1,4,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,11,2009,WD,Normal,263000
551,GasA,TA,Y,SBrkr,1069,0,0,1069,0,0,2,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,10,2008,COD,Abnorml,140000
552,GasA,Gd,Y,FuseA,928,0,0,928,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,6,2008,WD,Normal,112500
553,GasA,Ex,Y,SBrkr,1717,0,0,1717,0,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,7,2009,WD,Normal,255500
554,GasA,Ex,Y,SBrkr,1126,0,0,1126,0,0,2,0,2,1,Gd,5,Typ,0,NA,0,NA,MnPrv,NA,0,5,2009,WD,Normal,108000
555,GasA,Ex,Y,SBrkr,1006,1040,0,2046,1,0,2,1,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,8,2008,WD,Normal,284000
556,GasA,TA,Y,FuseA,1048,0,0,1048,0,0,1,0,2,1,TA,5,Typ,1,Gd,0,NA,NA,NA,0,8,2006,WD,Normal,113000
557,GasA,TA,Y,FuseA,1092,0,0,1092,1,0,1,0,2,1,TA,6,Typ,1,TA,0,NA,MnWw,NA,0,5,2006,WD,Normal,141000
558,GasA,Gd,Y,SBrkr,897,439,0,1336,0,0,1,1,3,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,9,2006,COD,Normal,108000
559,GasA,Ex,Y,SBrkr,729,717,0,1446,0,1,2,1,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,8,2008,WD,Normal,175000
560,GasA,Ex,Y,SBrkr,1557,0,0,1557,0,0,2,0,2,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,10,2006,WD,Normal,234000
561,GasA,TA,Y,SBrkr,1392,0,0,1392,1,0,1,1,3,1,TA,5,Mod,1,Gd,0,NA,NA,NA,0,5,2010,WD,Normal,121500
562,GasA,Gd,Y,SBrkr,1389,0,0,1389,1,0,1,0,2,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,4,2006,WD,Normal,170000
563,GasA,Ex,Y,SBrkr,996,0,0,996,1,0,1,0,3,1,TA,6,Typ,1,Gd,0,NA,NA,NA,0,7,2008,WD,Normal,108000
564,GasA,Ex,Y,SBrkr,1163,511,0,1674,0,0,2,0,4,1,TA,8,Typ,1,Gd,0,NA,NA,NA,0,7,2008,WD,Normal,185000
565,GasA,Ex,Y,SBrkr,1166,1129,0,2295,1,0,2,1,4,1,Gd,9,Typ,1,TA,0,NA,NA,NA,0,7,2006,WD,Normal,268000
566,GasA,TA,N,FuseF,841,806,0,1647,1,0,1,1,4,1,Fa,6,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,128000
567,GasA,Ex,Y,SBrkr,1134,1370,0,2504,0,0,2,1,4,1,Ex,11,Typ,1,Gd,0,NA,NA,NA,0,6,2008,WD,Normal,325000
568,GasA,Ex,Y,SBrkr,1535,0,0,1535,0,0,2,0,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,3,2010,WD,Normal,214000
569,GasA,Ex,Y,SBrkr,1496,636,0,2132,1,0,1,1,1,1,Gd,5,Min2,1,Gd,0,NA,NA,NA,0,9,2009,WD,Normal,316600
570,GasA,TA,Y,SBrkr,943,0,0,943,1,0,1,0,2,1,TA,4,Typ,2,TA,0,NA,NA,NA,0,12,2006,WD,Normal,135960
571,GasA,TA,Y,SBrkr,1728,0,0,1728,0,0,2,0,6,2,TA,10,Typ,0,NA,0,NA,NA,NA,0,11,2008,WD,Normal,142600
572,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,10,2006,WD,Abnorml,120000
573,GasA,Gd,Y,SBrkr,846,846,0,1692,0,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,7,2009,New,Partial,224500
574,GasA,Ex,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,TA,8,Typ,1,TA,0,NA,NA,NA,0,12,2007,WD,Normal,170000
575,GasA,TA,Y,SBrkr,576,533,0,1109,0,1,1,0,3,1,TA,5,Typ,0,NA,0,NA,GdWo,NA,0,12,2007,WD,Normal,139000
576,GasA,TA,Y,SBrkr,832,384,0,1216,0,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,10,2008,COD,Abnorml,118500
577,GasA,Gd,Y,SBrkr,877,600,0,1477,0,1,2,0,3,1,TA,6,Typ,1,Gd,0,NA,NA,NA,0,8,2009,WD,Normal,145000
578,GasA,Ex,Y,SBrkr,1320,0,0,1320,1,0,1,0,3,1,TA,6,Typ,2,Fa,0,NA,NA,NA,0,5,2006,WD,Abnorml,164500
579,GasA,Ex,Y,SBrkr,703,689,0,1392,0,0,2,0,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,2,2008,WD,Abnorml,146000
580,GasA,Ex,N,FuseF,1050,745,0,1795,0,0,2,0,4,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,11,2008,WD,Normal,131500
581,GasA,Ex,Y,SBrkr,1429,0,0,1429,0,1,1,0,3,1,Gd,7,Typ,2,Gd,0,NA,NA,NA,0,6,2007,WD,Normal,181900
582,GasA,Ex,Y,SBrkr,2042,0,0,2042,0,0,2,1,3,1,Ex,8,Typ,1,Gd,0,NA,NA,NA,0,8,2009,New,Partial,253293
583,GasA,TA,Y,SBrkr,816,0,0,816,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,5,2007,WD,Normal,118500
584,GasA,Gd,Y,SBrkr,1521,1254,0,2775,0,0,3,1,3,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,7,2008,WD,Normal,325000
585,GasA,Ex,Y,SBrkr,989,584,0,1573,0,0,1,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,133000
586,GasA,Ex,Y,SBrkr,2028,0,0,2028,1,0,2,0,2,1,Gd,7,Typ,2,Gd,0,NA,NA,NA,0,3,2006,New,Partial,369900
587,GasA,Ex,Y,SBrkr,838,0,0,838,1,0,1,0,2,1,Fa,5,Typ,0,NA,0,NA,MnWw,NA,0,5,2008,WD,Normal,130000
588,GasA,TA,Y,SBrkr,860,0,0,860,1,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,137000
589,GasA,Ex,Y,SBrkr,1473,0,0,1473,2,0,1,0,1,1,Ex,5,Typ,2,Gd,0,NA,NA,NA,0,6,2009,WD,Partial,143000
590,GasA,TA,Y,FuseA,779,0,156,935,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,Shed,600,8,2008,WD,Normal,79500
591,GasA,Ex,Y,SBrkr,770,812,0,1582,0,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,9,2008,WD,Normal,185900
592,GasA,Ex,Y,SBrkr,1728,568,0,2296,1,0,2,1,3,1,Ex,10,Typ,1,Gd,0,NA,NA,NA,0,6,2009,ConLI,Normal,451950
593,GasA,Ex,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,6,2008,WD,Normal,138000
594,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,5,2009,WD,Normal,140000
595,GasA,TA,Y,SBrkr,924,0,0,924,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,4,2008,WD,Normal,110000
596,GasA,Ex,Y,SBrkr,1826,0,0,1826,1,0,2,0,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,8,2006,New,Partial,319000
597,GasA,Ex,N,FuseA,684,684,0,1368,0,0,1,0,3,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,10,2006,WD,Normal,114504
598,GasA,Ex,Y,SBrkr,1402,0,0,1402,0,2,0,2,2,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,2,2007,New,Partial,194201
599,GasA,Ex,Y,SBrkr,1647,0,0,1647,1,0,2,0,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,3,2006,WD,Normal,217500
600,GasA,TA,Y,SBrkr,716,840,0,1556,1,0,2,1,3,1,TA,6,Typ,1,TA,0,NA,GdPrv,NA,0,7,2008,COD,Normal,151000
601,GasA,Ex,Y,SBrkr,1058,846,0,1904,1,0,2,1,3,1,Ex,8,Typ,1,Gd,0,NA,NA,NA,0,6,2006,WD,Normal,275000
602,GasA,TA,Y,SBrkr,780,595,0,1375,0,0,1,1,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,12,2007,WD,Normal,141000
603,GasA,Ex,Y,SBrkr,927,988,0,1915,1,0,2,1,3,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,2,2006,WD,Abnorml,220000
604,GasA,Ex,Y,SBrkr,600,600,0,1200,0,0,2,1,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,6,2010,WD,Normal,151000
605,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,1,TA,0,NA,NA,NA,0,9,2008,WD,Normal,221000
606,GasA,TA,Y,SBrkr,1186,800,0,1986,0,0,2,1,3,1,TA,7,Typ,3,Fa,0,NA,NA,NA,0,10,2009,WD,Normal,205000
607,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,Gd,6,Typ,0,NA,0,NA,GdPrv,NA,0,11,2009,WD,Normal,152000
608,GasA,Ex,Y,SBrkr,1112,896,0,2008,1,0,3,0,3,1,Ex,8,Typ,0,NA,0,NA,NA,NA,0,8,2006,WD,Normal,225000
609,GasA,TA,Y,SBrkr,1940,1254,0,3194,0,0,2,1,4,1,TA,10,Typ,2,Gd,0,NA,NA,NA,0,9,2007,WD,Alloca,359100
610,GasA,Gd,Y,SBrkr,1029,0,0,1029,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,4,2007,WD,Normal,118500
611,GasA,Ex,Y,SBrkr,1476,677,0,2153,1,0,2,1,3,1,Ex,8,Typ,2,Ex,0,NA,NA,NA,0,5,2009,WD,Normal,313000
612,GasA,TA,Y,SBrkr,1032,0,0,1032,0,1,2,0,3,1,TA,6,Typ,1,TA,0,NA,MnPrv,Shed,500,7,2007,WD,Normal,148000
613,GasA,Ex,Y,SBrkr,1299,573,0,1872,1,0,2,1,3,1,Ex,7,Typ,1,TA,0,NA,NA,NA,0,11,2009,WD,Normal,261500
614,GasA,Ex,Y,SBrkr,1120,0,0,1120,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,12,2007,New,Partial,147000
615,GasA,Ex,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,75500
616,GasA,Ex,Y,SBrkr,1054,0,0,1054,1,0,1,0,3,1,Gd,6,Typ,0,NA,0,NA,MnPrv,NA,0,5,2010,WD,Abnorml,137500
617,GasA,Ex,Y,SBrkr,807,702,0,1509,1,0,2,1,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,6,2006,WD,Normal,183200
618,GasA,Gd,Y,SBrkr,832,0,0,832,0,0,1,0,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,6,2008,WD,Normal,105500
619,GasA,Ex,Y,SBrkr,1828,0,0,1828,0,0,2,0,3,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,7,2007,New,Partial,314813
620,GasA,Ex,Y,SBrkr,1482,780,0,2262,1,0,2,1,4,1,Gd,10,Typ,2,Gd,0,NA,NA,NA,0,8,2008,WD,Normal,305000
621,GasA,TA,N,FuseF,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,9,2008,WD,Normal,67000
622,GasA,TA,Y,SBrkr,1548,1066,0,2614,0,0,2,1,4,1,TA,9,Typ,1,TA,0,NA,NA,NA,0,6,2008,WD,Normal,240000
623,GasA,TA,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,135000
624,GasA,Ex,Y,SBrkr,756,756,0,1512,0,0,2,1,2,1,Gd,4,Typ,1,TA,0,NA,NA,NA,0,6,2007,WD,Normal,168500
625,GasA,Gd,Y,SBrkr,1012,778,0,1790,1,0,1,2,4,1,TA,8,Min2,1,TA,0,NA,NA,NA,0,11,2006,WD,Normal,165150
626,GasA,TA,Y,SBrkr,1116,0,0,1116,0,0,1,1,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,2,2010,WD,Normal,160000
627,GasA,TA,Y,SBrkr,1422,0,0,1422,0,0,1,0,3,1,TA,6,Min1,1,TA,0,NA,GdWo,Shed,600,8,2007,WD,Normal,139900
628,GasA,Ex,Y,SBrkr,1520,0,0,1520,1,0,1,0,3,1,TA,7,Typ,2,Gd,0,NA,NA,NA,0,3,2010,WD,Normal,153000
629,GasA,TA,Y,SBrkr,1040,1040,0,2080,0,1,1,2,5,1,Fa,9,Typ,2,TA,0,NA,NA,NA,0,9,2007,WD,Family,135000
630,GasA,TA,Y,SBrkr,1350,0,0,1350,1,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,GdPrv,NA,0,6,2008,WD,Normal,168500
631,GasA,TA,Y,FuseA,1089,661,0,1750,0,0,1,0,3,1,Ex,8,Typ,0,NA,0,NA,MnPrv,NA,0,6,2006,WD,Abnorml,124000
632,GasA,Ex,Y,SBrkr,1554,0,0,1554,0,0,2,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,8,2007,WD,Normal,209500
633,GasA,TA,Y,SBrkr,1411,0,0,1411,0,0,2,0,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,4,2009,WD,Family,82500
634,GasA,TA,Y,SBrkr,1056,0,0,1056,0,1,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,139400
635,GasA,Gd,Y,SBrkr,1056,0,0,1056,2,0,0,0,0,2,TA,4,Typ,0,NA,0,NA,GdPrv,Shed,600,6,2010,WD,Normal,144000
636,GasA,Ex,Y,FuseA,1440,1440,515,3395,0,0,2,0,8,2,Fa,14,Typ,0,NA,0,NA,NA,NA,0,3,2007,WD,Abnorml,200000
637,Grav,Fa,N,FuseA,800,0,0,800,0,0,1,0,1,1,Fa,4,Maj1,1,Po,0,NA,NA,NA,0,1,2009,ConLw,Normal,60000
638,GasA,TA,Y,FuseA,811,576,0,1387,0,0,2,0,3,2,Gd,7,Typ,0,NA,0,NA,NA,NA,0,11,2009,WD,Normal,93000
639,GasA,Gd,Y,FuseA,796,0,0,796,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,MnPrv,NA,0,5,2008,WD,Normal,85000
640,GasA,Ex,Y,SBrkr,1567,0,0,1567,1,0,2,0,1,1,Ex,7,Typ,1,Gd,0,NA,NA,NA,0,10,2006,New,Partial,264561
641,GasA,Ex,Y,SBrkr,1518,0,0,1518,0,0,1,1,1,1,Ex,6,Typ,1,Gd,0,NA,NA,NA,0,4,2008,WD,Normal,274000
642,GasA,Ex,Y,SBrkr,1057,872,0,1929,1,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,5,2007,WD,Normal,226000
643,GasA,Gd,Y,SBrkr,2000,704,0,2704,1,0,2,1,4,1,Ex,9,Typ,3,TA,0,NA,MnPrv,NA,0,7,2009,WD,Normal,345000
644,GasA,Ex,Y,SBrkr,780,840,0,1620,0,0,2,1,4,1,TA,7,Min1,0,NA,0,NA,GdWo,NA,0,4,2007,WD,Normal,152000
645,GasA,Ex,Y,SBrkr,1766,0,0,1766,1,0,2,1,2,1,Ex,7,Typ,1,Gd,0,NA,NA,NA,0,10,2009,New,Partial,370878
646,GasA,TA,Y,SBrkr,981,0,0,981,1,0,1,1,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,3,2007,WD,Normal,143250
647,GasA,Gd,Y,SBrkr,1048,0,0,1048,0,0,1,0,3,1,TA,7,Min1,0,NA,0,NA,NA,NA,0,7,2008,WD,Normal,98300
648,GasA,Ex,Y,SBrkr,1094,0,0,1094,0,0,1,0,3,1,TA,5,Typ,2,Gd,0,NA,NA,NA,0,6,2008,WD,Normal,155000
649,GasA,TA,Y,SBrkr,1051,788,0,1839,0,0,1,1,4,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,6,2010,WD,Normal,155000
650,GasA,Gd,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,TA,3,Typ,0,NA,0,NA,MnPrv,NA,0,12,2007,WD,Normal,84500
651,GasA,Ex,Y,SBrkr,822,843,0,1665,0,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,5,2008,WD,Normal,205950
652,GasA,TA,Y,SBrkr,755,755,0,1510,1,0,1,0,4,1,TA,7,Typ,1,Gd,0,NA,MnPrv,NA,0,10,2009,WD,Normal,108000
653,GasA,Ex,Y,SBrkr,909,807,0,1716,0,0,2,1,2,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,7,2009,WD,Normal,191000
654,GasA,Ex,Y,SBrkr,756,713,0,1469,0,0,1,0,3,1,TA,7,Typ,0,NA,0,NA,MnPrv,NA,0,6,2008,WD,Normal,135000
655,GasA,Ex,Y,SBrkr,2113,0,0,2113,1,0,2,1,2,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,8,2008,WD,Normal,350000
656,GasA,TA,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,3,2010,WD,Family,88000
